date,strategy,group,score,r1m,r3m,r6m,r12m
2026-07-01,laa,GLD,-1.5344,-0.0920,-0.1322,-0.0632,0.2250
2026-07-01,laa,IEF,0.0383,0.0026,-0.0009,-0.0066,0.0242
2026-07-01,laa,IWD,1.6107,0.0340,0.1492,0.1624,0.2808
2026-07-01,laa,QQQ,1.4986,-0.0189,0.2625,0.1751,0.3258
2026-07-01,laa,SHY,0.0671,0.0012,0.0033,0.0059,0.0278
2026-07-01,laa,SPY,0.8809,-0.0116,0.1528,0.0929,0.2237
2026-07-02,daa,BND,0.0810,0.0016,0.0053,0.0035,0.0330
2026-07-02,daa,DBC,-1.1429,-0.1197,-0.0755,0.1712,0.2530
2026-07-02,daa,EEM,0.4574,-0.0741,0.1454,0.1945,0.3758
2026-07-02,daa,EWJ,0.8575,-0.0043,0.0774,0.1506,0.2988
2026-07-02,daa,GLD,-1.4177,-0.0828,-0.1370,-0.0527,0.2286
2026-07-02,daa,HYG,0.1958,0.0024,0.0195,0.0174,0.0543
2026-07-02,daa,IEF,0.0338,0.0017,-0.0002,-0.0057,0.0260
2026-07-02,daa,IWM,1.7282,0.0171,0.1887,0.1982,0.3716
2026-07-02,daa,LQD,0.0834,-0.0001,0.0101,0.0030,0.0382
2026-07-02,daa,QQQ,0.9165,-0.0466,0.2175,0.1499,0.3054
2026-07-02,daa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-02,daa,SPY,0.6711,-0.0211,0.1348,0.0853,0.2141
2026-07-02,daa,TLT,0.0288,0.0015,0.0020,-0.0053,0.0138
2026-07-02,daa,VGK,0.8552,0.0156,0.0804,0.0812,0.1844
2026-07-02,daa,VNQ,1.2604,0.0404,0.1047,0.1140,0.1287
2026-07-02,daa,VWO,0.2919,-0.0379,0.0860,0.0940,0.2150
2026-07-02,vaa,AGG,0.0859,0.0016,0.0054,0.0039,0.0377
2026-07-02,vaa,EEM,0.4544,-0.0742,0.1453,0.1943,0.3756
2026-07-02,vaa,EFA,0.7617,0.0064,0.0718,0.0959,0.2058
2026-07-02,vaa,IEF,0.0338,0.0017,-0.0002,-0.0057,0.0260
2026-07-02,vaa,LQD,0.0834,-0.0001,0.0101,0.0030,0.0382
2026-07-02,vaa,SHY,0.0830,0.0020,0.0041,0.0064,0.0297
2026-07-02,vaa,SPY,0.6613,-0.0216,0.1342,0.0847,0.2135
2026-07-02,paa,DBC,-1.1429,-0.1197,-0.0755,0.1712,0.2530
2026-07-02,paa,EEM,0.4439,-0.0747,0.1447,0.1937,0.3748
2026-07-02,paa,EWJ,0.8510,-0.0047,0.0771,0.1502,0.2984
2026-07-02,paa,GLD,-1.4263,-0.0832,-0.1374,-0.0532,0.2280
2026-07-02,paa,HYG,0.1934,0.0022,0.0194,0.0173,0.0542
2026-07-02,paa,IEF,0.0338,0.0017,-0.0002,-0.0057,0.0260
2026-07-02,paa,IWM,1.7142,0.0164,0.1879,0.1974,0.3707
2026-07-02,paa,LQD,0.0834,-0.0001,0.0101,0.0030,0.0382
2026-07-02,paa,QQQ,0.9044,-0.0472,0.2168,0.1492,0.3046
2026-07-02,paa,SHY,0.0830,0.0020,0.0041,0.0064,0.0297
2026-07-02,paa,SPY,0.6679,-0.0212,0.1346,0.0851,0.2139
2026-07-02,paa,TLT,0.0321,0.0016,0.0022,-0.0051,0.0140
2026-07-02,paa,VGK,0.8541,0.0155,0.0804,0.0811,0.1844
2026-07-02,paa,VNQ,1.2656,0.0407,0.1050,0.1143,0.1290
2026-07-02,baa_g12,DBC,-1.1429,-0.1197,-0.0755,0.1712,0.2530
2026-07-02,baa_g12,EEM,0.4484,-0.0745,0.1449,0.1939,0.3752
2026-07-02,baa_g12,EWJ,0.8510,-0.0047,0.0771,0.1502,0.2984
2026-07-02,baa_g12,GLD,-1.4307,-0.0834,-0.1376,-0.0534,0.2277
2026-07-02,baa_g12,HYG,0.1946,0.0023,0.0195,0.0173,0.0543
2026-07-02,baa_g12,IEF,0.0338,0.0017,-0.0002,-0.0057,0.0260
2026-07-02,baa_g12,IWM,1.7156,0.0165,0.1880,0.1974,0.3708
2026-07-02,baa_g12,LQD,0.0852,0.0000,0.0101,0.0031,0.0383
2026-07-02,baa_g12,QQQ,0.9048,-0.0471,0.2168,0.1493,0.3047
2026-07-02,baa_g12,SHY,0.0819,0.0019,0.0041,0.0064,0.0296
2026-07-02,baa_g12,SPY,0.6650,-0.0214,0.1345,0.0849,0.2137
2026-07-02,baa_g12,TLT,0.0321,0.0016,0.0022,-0.0051,0.0140
2026-07-02,baa_g12,VGK,0.8529,0.0154,0.0803,0.0811,0.1843
2026-07-02,baa_g12,VNQ,1.2656,0.0407,0.1050,0.1143,0.1290
2026-07-02,baa_g4,AGG,0.0859,0.0016,0.0054,0.0039,0.0377
2026-07-02,baa_g4,EEM,0.4469,-0.0746,0.1448,0.1939,0.3751
2026-07-02,baa_g4,EFA,0.7560,0.0061,0.0715,0.0956,0.2055
2026-07-02,baa_g4,IEF,0.0348,0.0017,-0.0001,-0.0056,0.0260
2026-07-02,baa_g4,LQD,0.0843,-0.0000,0.0101,0.0030,0.0383
2026-07-02,baa_g4,SHY,0.0819,0.0019,0.0041,0.0064,0.0296
2026-07-02,baa_g4,SPY,0.6637,-0.0214,0.1344,0.0849,0.2136
2026-07-02,gem,AGG,0.0377,0.0016,0.0054,0.0039,0.0377
2026-07-02,gem,EFA,0.2055,0.0061,0.0715,0.0956,0.2055
2026-07-02,gem,SPY,0.2138,-0.0213,0.1346,0.0851,0.2138
2026-07-02,haa,AGG,0.0866,0.0016,0.0054,0.0039,0.0377
2026-07-02,haa,EEM,0.4544,-0.0742,0.1453,0.1943,0.3756
2026-07-02,haa,EFA,0.7579,0.0062,0.0716,0.0957,0.2056
2026-07-02,haa,IEF,0.0348,0.0017,-0.0001,-0.0056,0.0260
2026-07-02,haa,LQD,0.0843,-0.0000,0.0101,0.0030,0.0383
2026-07-02,haa,SHY,0.0819,0.0019,0.0041,0.0064,0.0296
2026-07-02,haa,SPY,0.6665,-0.0213,0.1345,0.0850,0.2138
2026-07-02,permanent,BIL,0.1522,0.0034,0.0092,0.0182,0.0387
2026-07-02,permanent,GLD,-1.4205,-0.0829,-0.1371,-0.0529,0.2284
2026-07-02,permanent,SPY,0.6667,-0.0213,0.1346,0.0850,0.2138
2026-07-02,permanent,TLT,0.0310,0.0016,0.0021,-0.0051,0.0139
2026-07-02,all_weather,DBC,-1.1461,-0.1197,-0.0755,0.1712,0.2498
2026-07-02,all_weather,GLD,-1.4223,-0.0830,-0.1372,-0.0530,0.2283
2026-07-02,all_weather,IEF,0.0338,0.0017,-0.0002,-0.0057,0.0260
2026-07-02,all_weather,SPY,0.6679,-0.0212,0.1346,0.0851,0.2139
2026-07-02,all_weather,TLT,0.0293,0.0015,0.0020,-0.0052,0.0138
2026-07-02,golden_butterfly,GLD,-1.4220,-0.0830,-0.1372,-0.0530,0.2283
2026-07-02,golden_butterfly,SHY,0.0819,0.0019,0.0041,0.0064,0.0296
2026-07-02,golden_butterfly,SPY,0.6675,-0.0212,0.1346,0.0851,0.2139
2026-07-02,golden_butterfly,TLT,0.0293,0.0015,0.0020,-0.0052,0.0138
2026-07-02,golden_butterfly,VBR,1.3204,0.0286,0.1131,0.1416,0.2415
2026-07-02,gtaa,DBC,-1.1476,-0.1199,-0.0757,0.1709,0.2526
2026-07-02,gtaa,EFA,0.7551,0.0061,0.0715,0.0956,0.2054
2026-07-02,gtaa,IEF,0.0338,0.0017,-0.0002,-0.0057,0.0260
2026-07-02,gtaa,SHY,0.0830,0.0020,0.0041,0.0064,0.0297
2026-07-02,gtaa,SPY,0.6631,-0.0215,0.1343,0.0848,0.2136
2026-07-02,gtaa,VNQ,1.2749,0.0412,0.1055,0.1148,0.1295
2026-07-02,ivy,DBC,-1.1463,-0.1199,-0.0757,0.1709,0.2527
2026-07-02,ivy,EFA,0.7551,0.0061,0.0715,0.0956,0.2054
2026-07-02,ivy,IEF,0.0344,0.0017,-0.0001,-0.0057,0.0260
2026-07-02,ivy,SHY,0.0830,0.0020,0.0041,0.0064,0.0297
2026-07-02,ivy,VNQ,1.2749,0.0412,0.1055,0.1148,0.1295
2026-07-02,ivy,VTI,0.7554,-0.0171,0.1384,0.0926,0.2213
2026-07-02,faa,AGG,0.0215,0.0016,0.0054,0.0039,0.0377
2026-07-02,faa,DBC,-0.2866,-0.1199,-0.0757,0.1709,0.2527
2026-07-02,faa,EEM,0.1121,-0.0745,0.1449,0.1939,0.3752
2026-07-02,faa,EFA,0.1885,0.0060,0.0714,0.0955,0.2054
2026-07-02,faa,SHY,0.0207,0.0020,0.0041,0.0064,0.0297
2026-07-02,faa,SPY,0.1660,-0.0214,0.1344,0.0849,0.2136
2026-07-02,faa,VNQ,0.3187,0.0412,0.1055,0.1148,0.1295
2026-07-02,eaa,DBC,-0.2866,-0.1199,-0.0757,0.1709,0.2527
2026-07-02,eaa,EEM,0.1117,-0.0746,0.1448,0.1939,0.3751
2026-07-02,eaa,EFA,0.1881,0.0059,0.0713,0.0954,0.2052
2026-07-02,eaa,GLD,-0.3553,-0.0829,-0.1371,-0.0529,0.2284
2026-07-02,eaa,IEF,0.0086,0.0017,-0.0001,-0.0057,0.0260
2026-07-02,eaa,SHY,0.0207,0.0020,0.0041,0.0064,0.0297
2026-07-02,eaa,SPY,0.1665,-0.0213,0.1345,0.0850,0.2138
2026-07-02,eaa,VNQ,0.3187,0.0412,0.1055,0.1148,0.1295
2026-07-02,laa,GLD,-1.4228,-0.0830,-0.1372,-0.0530,0.2283
2026-07-02,laa,IEF,0.0344,0.0017,-0.0001,-0.0057,0.0260
2026-07-02,laa,IWD,1.5618,0.0303,0.1471,0.1678,0.2743
2026-07-02,laa,QQQ,0.8989,-0.0474,0.2164,0.1489,0.3043
2026-07-02,laa,SHY,0.0830,0.0020,0.0041,0.0064,0.0297
2026-07-02,laa,SPY,0.6650,-0.0214,0.1345,0.0849,0.2137
2026-07-03,daa,BND,0.0900,0.0021,0.0058,0.0040,0.0335
2026-07-03,daa,DBC,-1.1059,-0.1179,-0.0736,0.1736,0.2556
2026-07-03,daa,EEM,0.6021,-0.0672,0.1540,0.2034,0.3860
2026-07-03,daa,EWJ,0.9582,0.0007,0.0829,0.1564,0.3054
2026-07-03,daa,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,daa,HYG,0.1934,0.0022,0.0194,0.0173,0.0542
2026-07-03,daa,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,daa,IWM,1.8424,0.0227,0.1953,0.2048,0.3792
2026-07-03,daa,LQD,0.1028,0.0009,0.0111,0.0040,0.0393
2026-07-03,daa,QQQ,0.9718,-0.0439,0.2209,0.1531,0.3090
2026-07-03,daa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,daa,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,daa,TLT,0.0399,0.0021,0.0026,-0.0047,0.0144
2026-07-03,daa,VGK,0.9042,0.0181,0.0831,0.0839,0.1874
2026-07-03,daa,VNQ,1.3726,0.0462,0.1108,0.1202,0.1349
2026-07-03,daa,VWO,0.3706,-0.0340,0.0904,0.0985,0.2200
2026-07-03,vaa,AGG,0.1001,0.0023,0.0061,0.0046,0.0384
2026-07-03,vaa,EEM,0.6021,-0.0672,0.1540,0.2034,0.3860
2026-07-03,vaa,EFA,0.8234,0.0095,0.0752,0.0994,0.2096
2026-07-03,vaa,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,vaa,LQD,0.1028,0.0009,0.0111,0.0040,0.0393
2026-07-03,vaa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,vaa,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,paa,DBC,-1.1091,-0.1179,-0.0736,0.1736,0.2524
2026-07-03,paa,EEM,0.6021,-0.0672,0.1540,0.2034,0.3860
2026-07-03,paa,EWJ,0.9582,0.0007,0.0829,0.1564,0.3054
2026-07-03,paa,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,paa,HYG,0.1934,0.0022,0.0194,0.0173,0.0542
2026-07-03,paa,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,paa,IWM,1.8424,0.0227,0.1953,0.2048,0.3792
2026-07-03,paa,LQD,0.1028,0.0009,0.0111,0.0040,0.0393
2026-07-03,paa,QQQ,0.9718,-0.0439,0.2209,0.1531,0.3090
2026-07-03,paa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,paa,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,paa,TLT,0.0399,0.0021,0.0026,-0.0047,0.0144
2026-07-03,paa,VGK,0.9042,0.0181,0.0831,0.0839,0.1874
2026-07-03,paa,VNQ,1.3726,0.0462,0.1108,0.1202,0.1349
2026-07-03,baa_g12,DBC,-1.1091,-0.1179,-0.0736,0.1736,0.2524
2026-07-03,baa_g12,EEM,0.6021,-0.0672,0.1540,0.2034,0.3860
2026-07-03,baa_g12,EWJ,0.9582,0.0007,0.0829,0.1564,0.3054
2026-07-03,baa_g12,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,baa_g12,HYG,0.1934,0.0022,0.0194,0.0173,0.0542
2026-07-03,baa_g12,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,baa_g12,IWM,1.8424,0.0227,0.1953,0.2048,0.3792
2026-07-03,baa_g12,LQD,0.1028,0.0009,0.0111,0.0040,0.0393
2026-07-03,baa_g12,QQQ,0.9718,-0.0439,0.2209,0.1531,0.3090
2026-07-03,baa_g12,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,baa_g12,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,baa_g12,TLT,0.0399,0.0021,0.0026,-0.0047,0.0144
2026-07-03,baa_g12,VGK,0.9042,0.0181,0.0831,0.0839,0.1874
2026-07-03,baa_g12,VNQ,1.3726,0.0462,0.1108,0.1202,0.1349
2026-07-03,baa_g4,AGG,0.1001,0.0023,0.0061,0.0046,0.0384
2026-07-03,baa_g4,EEM,0.6021,-0.0672,0.1540,0.2034,0.3860
2026-07-03,baa_g4,EFA,0.8234,0.0095,0.0752,0.0994,0.2096
2026-07-03,baa_g4,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,baa_g4,LQD,0.1028,0.0009,0.0111,0.0040,0.0393
2026-07-03,baa_g4,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,baa_g4,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,gem,AGG,0.0384,0.0023,0.0061,0.0046,0.0384
2026-07-03,gem,EFA,0.2096,0.0095,0.0752,0.0994,0.2096
2026-07-03,gem,SPY,0.2192,-0.0169,0.1396,0.0898,0.2192
2026-07-03,haa,AGG,0.1001,0.0023,0.0061,0.0046,0.0384
2026-07-03,haa,EEM,0.6021,-0.0672,0.1540,0.2034,0.3860
2026-07-03,haa,EFA,0.8234,0.0095,0.0752,0.0994,0.2096
2026-07-03,haa,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,haa,LQD,0.1028,0.0009,0.0111,0.0040,0.0393
2026-07-03,haa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,haa,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,permanent,BIL,0.1543,0.0035,0.0093,0.0183,0.0389
2026-07-03,permanent,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,permanent,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,permanent,TLT,0.0399,0.0021,0.0026,-0.0047,0.0144
2026-07-03,all_weather,DBC,-1.1091,-0.1179,-0.0736,0.1736,0.2524
2026-07-03,all_weather,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,all_weather,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,all_weather,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,all_weather,TLT,0.0399,0.0021,0.0026,-0.0047,0.0144
2026-07-03,golden_butterfly,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,golden_butterfly,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,golden_butterfly,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,golden_butterfly,TLT,0.0399,0.0021,0.0026,-0.0047,0.0144
2026-07-03,golden_butterfly,VBR,1.4457,0.0349,0.1200,0.1486,0.2491
2026-07-03,gtaa,DBC,-1.1059,-0.1179,-0.0736,0.1736,0.2556
2026-07-03,gtaa,EFA,0.8234,0.0095,0.0752,0.0994,0.2096
2026-07-03,gtaa,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,gtaa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,gtaa,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-03,gtaa,VNQ,1.3726,0.0462,0.1108,0.1202,0.1349
2026-07-03,ivy,DBC,-1.1091,-0.1179,-0.0736,0.1736,0.2524
2026-07-03,ivy,EFA,0.8234,0.0095,0.0752,0.0994,0.2096
2026-07-03,ivy,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,ivy,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,ivy,VNQ,1.5848,0.0507,0.1233,0.1583,0.1665
2026-07-03,ivy,VTI,0.8545,-0.0121,0.1441,0.0981,0.2275
2026-07-03,faa,AGG,0.0250,0.0023,0.0061,0.0046,0.0384
2026-07-03,faa,DBC,-0.2773,-0.1179,-0.0736,0.1736,0.2524
2026-07-03,faa,EEM,0.1505,-0.0672,0.1540,0.2034,0.3860
2026-07-03,faa,EFA,0.2059,0.0095,0.0752,0.0994,0.2096
2026-07-03,faa,SHY,0.0210,0.0021,0.0042,0.0065,0.0297
2026-07-03,faa,SPY,0.1885,-0.0169,0.1396,0.0898,0.2192
2026-07-03,faa,VNQ,0.3431,0.0462,0.1108,0.1202,0.1349
2026-07-03,eaa,DBC,-0.2773,-0.1179,-0.0736,0.1736,0.2524
2026-07-03,eaa,EEM,0.1505,-0.0672,0.1540,0.2034,0.3860
2026-07-03,eaa,EFA,0.2059,0.0095,0.0752,0.0994,0.2096
2026-07-03,eaa,GLD,-0.3513,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,eaa,IEF,0.0102,0.0020,0.0002,-0.0053,0.0263
2026-07-03,eaa,SHY,0.0210,0.0021,0.0042,0.0065,0.0297
2026-07-03,eaa,SPY,0.1885,-0.0169,0.1396,0.0898,0.2192
2026-07-03,eaa,VNQ,0.3431,0.0462,0.1108,0.1202,0.1349
2026-07-03,laa,GLD,-1.4051,-0.0821,-0.1363,-0.0520,0.2295
2026-07-03,laa,IEF,0.0408,0.0020,0.0002,-0.0053,0.0263
2026-07-03,laa,IWD,1.6471,0.0346,0.1519,0.1726,0.2796
2026-07-03,laa,QQQ,0.9718,-0.0439,0.2209,0.1531,0.3090
2026-07-03,laa,SHY,0.0841,0.0021,0.0042,0.0065,0.0297
2026-07-03,laa,SPY,0.7539,-0.0169,0.1396,0.0898,0.2192
2026-07-06,daa,BND,0.1014,0.0035,0.0031,0.0062,0.0341
2026-07-06,daa,DBC,-1.0008,-0.1109,-0.0818,0.2044,0.2488
2026-07-06,daa,EEM,1.3435,-0.0294,0.1993,0.2405,0.4182
2026-07-06,daa,EWJ,1.4003,0.0179,0.1211,0.1843,0.3323
2026-07-06,daa,GLD,-1.0491,-0.0639,-0.1109,-0.0366,0.2346
2026-07-06,daa,HYG,0.2555,0.0070,0.0190,0.0203,0.0544
2026-07-06,daa,IEF,0.0670,0.0044,-0.0023,-0.0022,0.0283
2026-07-06,daa,IWM,2.1202,0.0439,0.1950,0.2221,0.3695
2026-07-06,daa,LQD,0.1118,0.0029,0.0060,0.0075,0.0386
2026-07-06,daa,QQQ,1.2573,-0.0294,0.2348,0.1773,0.3163
2026-07-06,daa,SHY,0.0936,0.0028,0.0039,0.0071,0.0301
2026-07-06,daa,SPY,0.9854,-0.0029,0.1467,0.1058,0.2223
2026-07-06,daa,TLT,0.0378,0.0035,-0.0061,0.0008,0.0183
2026-07-06,daa,VGK,1.1889,0.0360,0.0943,0.0943,0.1904
2026-07-06,daa,VNQ,1.1652,0.0382,0.0863,0.1195,0.1224
2026-07-06,daa,VWO,0.9008,-0.0035,0.1171,0.1183,0.2373
2026-07-06,vaa,AGG,0.1138,0.0040,0.0033,0.0066,0.0392
2026-07-06,vaa,EEM,1.3465,-0.0292,0.1994,0.2406,0.4184
2026-07-06,vaa,EFA,1.1463,0.0277,0.0919,0.1143,0.2173
2026-07-06,vaa,IEF,0.0650,0.0043,-0.0024,-0.0023,0.0282
2026-07-06,vaa,LQD,0.1118,0.0029,0.0060,0.0075,0.0386
2026-07-06,vaa,SHY,0.0924,0.0027,0.0039,0.0070,0.0301
2026-07-06,vaa,SPY,0.9848,-0.0030,0.1466,0.1058,0.2223
2026-07-06,paa,DBC,-0.9977,-0.1109,-0.0818,0.2044,0.2520
2026-07-06,paa,EEM,1.3450,-0.0293,0.1993,0.2406,0.4183
2026-07-06,paa,EWJ,1.4046,0.0181,0.1214,0.1846,0.3325
2026-07-06,paa,GLD,-1.0491,-0.0639,-0.1109,-0.0366,0.2346
2026-07-06,paa,HYG,0.2567,0.0071,0.0191,0.0204,0.0544
2026-07-06,paa,IEF,0.0660,0.0043,-0.0024,-0.0023,0.0282
2026-07-06,paa,IWM,2.1217,0.0440,0.1951,0.2222,0.3696
2026-07-06,paa,LQD,0.1118,0.0029,0.0060,0.0075,0.0386
2026-07-06,paa,QQQ,1.2536,-0.0296,0.2346,0.1771,0.3160
2026-07-06,paa,SHY,0.0924,0.0027,0.0039,0.0070,0.0301
2026-07-06,paa,SPY,0.9830,-0.0031,0.1465,0.1057,0.2222
2026-07-06,paa,TLT,0.0378,0.0035,-0.0061,0.0008,0.0183
2026-07-06,paa,VGK,1.1900,0.0361,0.0944,0.0944,0.1905
2026-07-06,paa,VNQ,1.1619,0.0380,0.0861,0.1193,0.1222
2026-07-06,baa_g12,DBC,-0.9975,-0.1108,-0.0817,0.2046,0.2491
2026-07-06,baa_g12,EEM,1.3405,-0.0295,0.1991,0.2403,0.4179
2026-07-06,baa_g12,EWJ,1.3992,0.0178,0.1211,0.1843,0.3322
2026-07-06,baa_g12,GLD,-1.0449,-0.0637,-0.1107,-0.0364,0.2349
2026-07-06,baa_g12,HYG,0.2567,0.0071,0.0191,0.0204,0.0544
2026-07-06,baa_g12,IEF,0.0660,0.0043,-0.0024,-0.0023,0.0282
2026-07-06,baa_g12,IWM,2.1216,0.0439,0.1951,0.2222,0.3696
2026-07-06,baa_g12,LQD,0.1118,0.0029,0.0060,0.0075,0.0386
2026-07-06,baa_g12,QQQ,1.2529,-0.0296,0.2345,0.1771,0.3160
2026-07-06,baa_g12,SHY,0.0924,0.0027,0.0039,0.0070,0.0301
2026-07-06,baa_g12,SPY,0.9838,-0.0030,0.1466,0.1057,0.2222
2026-07-06,baa_g12,TLT,0.0378,0.0035,-0.0061,0.0008,0.0183
2026-07-06,baa_g12,VGK,1.1889,0.0360,0.0943,0.0943,0.1904
2026-07-06,baa_g12,VNQ,1.1639,0.0381,0.0862,0.1194,0.1223
2026-07-06,baa_g4,AGG,0.1128,0.0040,0.0033,0.0065,0.0392
2026-07-06,baa_g4,EEM,1.3420,-0.0295,0.1992,0.2404,0.4181
2026-07-06,baa_g4,EFA,1.1454,0.0277,0.0919,0.1143,0.2172
2026-07-06,baa_g4,IEF,0.0660,0.0043,-0.0024,-0.0023,0.0282
2026-07-06,baa_g4,LQD,0.1118,0.0029,0.0060,0.0075,0.0386
2026-07-06,baa_g4,SHY,0.0932,0.0028,0.0039,0.0071,0.0301
2026-07-06,baa_g4,SPY,0.9826,-0.0031,0.1465,0.1057,0.2222
2026-07-06,gem,AGG,0.0392,0.0040,0.0033,0.0066,0.0392
2026-07-06,gem,EFA,0.2172,0.0277,0.0919,0.1143,0.2172
2026-07-06,gem,SPY,0.2221,-0.0031,0.1465,0.1056,0.2221
2026-07-06,haa,AGG,0.1138,0.0040,0.0033,0.0066,0.0392
2026-07-06,haa,EEM,1.3390,-0.0296,0.1990,0.2402,0.4178
2026-07-06,haa,EFA,1.1454,0.0277,0.0919,0.1143,0.2172
2026-07-06,haa,IEF,0.0681,0.0044,-0.0022,-0.0022,0.0283
2026-07-06,haa,LQD,0.1118,0.0029,0.0060,0.0075,0.0386
2026-07-06,haa,SHY,0.0917,0.0027,0.0038,0.0070,0.0300
2026-07-06,haa,SPY,0.9819,-0.0031,0.1465,0.1056,0.2221
2026-07-06,permanent,BIL,0.1505,0.0033,0.0091,0.0182,0.0387
2026-07-06,permanent,GLD,-1.0524,-0.0641,-0.1110,-0.0368,0.2344
2026-07-06,permanent,SPY,0.9822,-0.0031,0.1465,0.1056,0.2221
2026-07-06,permanent,TLT,0.0378,0.0035,-0.0061,0.0008,0.0183
2026-07-06,all_weather,DBC,-0.9943,-0.1106,-0.0815,0.2048,0.2493
2026-07-06,all_weather,GLD,-1.0534,-0.0641,-0.1111,-0.0368,0.2343
2026-07-06,all_weather,IEF,0.0670,0.0044,-0.0023,-0.0022,0.0283
2026-07-06,all_weather,SPY,0.9852,-0.0029,0.1467,0.1058,0.2223
2026-07-06,all_weather,TLT,0.0378,0.0035,-0.0061,0.0008,0.0183
2026-07-06,golden_butterfly,GLD,-1.0534,-0.0641,-0.1111,-0.0368,0.2343
2026-07-06,golden_butterfly,SHY,0.0924,0.0027,0.0039,0.0070,0.0301
2026-07-06,golden_butterfly,SPY,0.9854,-0.0029,0.1467,0.1058,0.2223
2026-07-06,golden_butterfly,TLT,0.0378,0.0035,-0.0061,0.0008,0.0183
2026-07-06,golden_butterfly,VBR,1.5257,0.0405,0.1194,0.1619,0.2379
2026-07-06,gtaa,DBC,-0.9943,-0.1108,-0.0817,0.2046,0.2522
2026-07-06,gtaa,EFA,1.1444,0.0276,0.0918,0.1142,0.2172
2026-07-06,gtaa,IEF,0.0670,0.0044,-0.0023,-0.0022,0.0283
2026-07-06,gtaa,SHY,0.0924,0.0027,0.0039,0.0070,0.0301
2026-07-06,gtaa,SPY,0.9849,-0.0030,0.1466,0.1058,0.2223
2026-07-06,gtaa,VNQ,1.1639,0.0381,0.0862,0.1194,0.1223
2026-07-06,ivy,DBC,-0.9943,-0.1108,-0.0817,0.2046,0.2522
2026-07-06,ivy,EFA,1.1435,0.0276,0.0918,0.1142,0.2171
2026-07-06,ivy,IEF,0.0670,0.0044,-0.0023,-0.0022,0.0283
2026-07-06,ivy,SHY,0.0913,0.0027,0.0038,0.0070,0.0300
2026-07-06,ivy,VNQ,1.1639,0.0381,0.0862,0.1194,0.1223
2026-07-06,ivy,VTI,1.0750,0.0016,0.1498,0.1138,0.2291
2026-07-06,faa,AGG,0.0284,0.0040,0.0033,0.0066,0.0392
2026-07-06,faa,DBC,-0.2486,-0.1108,-0.0817,0.2046,0.2522
2026-07-06,faa,EEM,0.3336,-0.0298,0.1987,0.2399,0.4175
2026-07-06,faa,EFA,0.2859,0.0276,0.0918,0.1142,0.2171
2026-07-06,faa,SHY,0.0228,0.0027,0.0038,0.0070,0.0300
2026-07-06,faa,SPY,0.2471,-0.0028,0.1469,0.1060,0.2225
2026-07-06,faa,VNQ,0.2923,0.0384,0.0865,0.1197,0.1226
2026-07-06,eaa,DBC,-0.2469,-0.1104,-0.0813,0.2051,0.2527
